game.cloneof	game.romof	game.name	game.year	game.genre	game.coinslots	game.control.buttons	game.control.count	game.controller	game.control.type	monitor.freq	monitor.type	monitor.orientation	monitor.ratio.horizontal	monitor.ratio.vertical	monitor.resolution.horizontal	monitor.resolution.vertical
megab			Mega Blast (World)	1989	Shooter / Flying Horizontal			2			60	R	H	4	3	320	224	
megabj	megab		Mega Blast (Japan)	1989	Shooter / Flying Horizontal			2			60	R	H	4	3	320	224	
megablst			Mega Blast (World)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			320	224	
megablstj		megablst	Mega Blast (Japan)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			320	224	
megablstu		megablst	Mega Blast (US)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			320	224	
megadble			Mega Double Poker (Ver. 1.63 Espagnol)	1990		2	1	1>		joy8way	60.000000	R	H			512	256	
megadblj			Mega Double Poker Jackpot (Ver. 1.26)	1990		2	1	1>		joy8way	60.000000	R	H			512	256	
megadon			Megadon	1982	Shooter / Field	1	2	1	2	joy2way	60	R	V			272	236	
megadpkr			Mega Double Poker (conversion kit, set 1)	1990		2	1	1>		joy8way	60.000000	R	H			256	256	
megadpkrb			Mega Double Poker (conversion kit, set 2)	1990		2	1	1>		joy8way	60.000000	R	H			256	256	
megaforc		starforc	Mega Force (World)	1984	Shooter / Flying Vertical	2	1	2	1	joy8way	60	R	V			256	224	
megaman			Mega Man: The Power Battle (CPS1, USA 951006)	1995	Fighter / Versus Co-op	2	3	2	3	joy8way	59.61	R	H			384	224	
megaman2			Mega Man 2: The Power Fighters (USA 960708)	1996	Fighter / Versus Co-op	2	3	2	3	joy8way	59.629403	R	H			384	224	
megaman2a		megaman2	Mega Man 2: The Power Fighters (Asia 960708)	1996	Fighter / Versus Co-op	2	3	2	3	joy8way	59.629403	R	H			384	224	
megaman2h		megaman2	Mega Man 2: The Power Fighters (Hispanic 960712)	1996	Fighter / Versus Co-op	2	3	2	3	joy8way	59.629403	R	H			384	224	
megamana	megaman		Mega Man: The Power Battle (CPS1, Asia 951006)	1995	Fighter / Versus Co-op	2	3	2		joy8way	59.610000	R	H	4	3	384	224	
megamn2a	megaman2		Mega Man 2: The Power Fighters (Asia 960708)	1996	Fighter / Versus Co-op			2			59.633331	R	H	4	3	384	224	
megamn2d		megaman2	Mega Man 2: The Power Fighters (USA 960708 Phoenix Edition) (bootleg)	1996	Fighter / Versus Co-op	2	3	2	3	joy8way	59.629403	R	H			384	224	
megaplay			Mega Play BIOS	1993	System / BIOS	2	4	2		joy8way	60.000000	R	H			256	224	
megat2			Pit Boss Megatouch II (9255-10-01 ROE, Standard version)	1994		1	1	1		lightgun	60.000000	R	H			544	480	
megat2ca			Pit Boss Megatouch II (9255-10-06 ROG, California version)	1994		1	1	1		lightgun	60.000000	R	H			544	480	
megat3			Megatouch III (9255-20-01 RON, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat3a		megat3	Megatouch III (9255-20-01 ROF, Standard version)	1995		1	1	1		lightgun	60	R	H			544	480	
megat3ca		megat3	Megatouch III (9255-20-06 RON, California version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat3cb			Megatouch III (9255-20-06 ROD, California version)	1995		1	1	1		lightgun	60.000000	R	H			544	480	
megat3nj		megat3	Megatouch III (9255-20-07 ROG, New Jersey version)	1995		1	1	1		lightgun	60	R	H			544	480	
megat3te		megat3	Megatouch III Tournament Edition (9255-30-01 ROE, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4			Megatouch IV (9255-40-01 ROE, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4a		megat4	Megatouch IV (9255-40-01 ROD, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4b			Megatouch IV (9255-40-01 ROB, Standard version)	1996		1	1	1		lightgun	60.000000	R	H			544	480	
megat4s			Super Megatouch IV (9255-41-01 ROG, Standard version)	1996		1	1	1		lightgun	60.000000	R	H			544	480	
megat4sn		megat4	Super Megatouch IV (9255-41-07 ROG, New Jersey version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4st		megat4	Super Megatouch IV Tournament Edition (9255-51-01 ROB, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4stg			Super Megatouch IV Turnier Version (9255-51-50 ROA, Bi-Lingual GER/ENG version)	1996		1	1	1		lightgun	60.000000	R	H			544	480	
megat4te		megat4	Megatouch IV Tournament Edition (9255-50-01 ROD, Standard version)	1996		1	1	1		lightgun	60	R	H			544	480	
megat4tea			Megatouch IV Tournament Edition (9255-50-01 ROA, Standard version)	1996		1	1	1		lightgun	60.000000	R	H			544	480	
megat5			Megatouch 5 (9255-60-01 ROI, Standard version)	1997		1	1	1		lightgun	60	R	H			544	480	
megat5a		megat5	Megatouch 5 (9255-60-01 ROC, Standard version)	1997		1	1	1		lightgun	60	R	H			544	480	
megat5nj		megat5	Megatouch 5 (9255-60-07 RON, New Jersey version)	1998		1	1	1		lightgun	60	R	H			544	480	
megat5tg			Megatouch 5 Turnier Version (9255-70-50 ROD, Bi-Lingual GER/ENG version)	1998		1	1	1		lightgun	60.000000	R	H			544	480	
megat6			Megatouch 6 (9255-80-01 ROA, Standard version)	1998		1	1	1		lightgun	60	R	H			544	480	
megatack			Megatack (set 1)	1980	Shooter / Gallery	3	1	2	1	joy2way	59.196429	R	H			256	256	
megatech			Mega-Tech	1989	System / BIOS	4	4	2		joy8way	60.000000	R	H			256	224	
megaznik	megazone		Mega Zone (Interlogic + Kosuka)	1983	Shooter / Driving Vertical			2			60	R	V	3	4	288	224	
megazone			Mega Zone (program code L)	1983	Shooter / Driving Vertical	2	1	2	1	joy8way	60	R	V			288	224	
megazonea		megazone	Mega Zone (unknown program code 1)	1983	Shooter / Driving Vertical	2	1	2	1	joy8way	60	R	V			288	224	
megazoneb		megazone	Mega Zone (unknown program code 2)	1983	Shooter / Driving Vertical	2	1	2	1	joy8way	60	R	V			288	224	
megazonec		megazone	Mega Zone (Kosuka set 2)	1983	Shooter / Driving Vertical	2	1	2	1	joy8way	60	R	V			288	224	
megazonei		megazone	Mega Zone (program code I)	1983	Shooter / Driving Vertical	2	1	2	1	joy8way	60	R	V			288	224	
meijinsn			Meijinsen	1986	Tabletop / Shougi	2	2	2	2	joy8way	60	R	H			232	224	
meikyuh		ghostb	Meikyuu Hunter G (Japan, set 1)	1987	Shooter / Walking	3	2	2	2	joy8way	58	R	H			256	240	
meikyuha		ghostb	Meikyuu Hunter G (Japan, set 2)	1987	Shooter / Walking	3	2	2	2	joy8way	58	R	H			256	240	
meltyb		naomigd	Melty Blood Act Cadenza Ver B (GDL-0039)	2006		2	6	2	6	joy8way	60	R	H			640	480	
meltyba		meltyb	Melty Blood Act Cadenza Ver B (Rev A) (GDL-0039A)	2006		2	6	2	6	joy8way	60	R	H			640	480	
meltybld		naomigd	Melty Blood Act Cadenza Ver A (Rev C) (GDL-0028C)	2005		2	6	2	6	joy8way	60	R	H			640	480	
meosism			Meosis Magic (Japan)	1996?	Slot Machine / Video Slot	2	5	1	5	joy2way	60	R	H			336	240	
mercenario	commando		Mercenario (Commando bootleg)	1985	Shooter / Walking			2				R	V	3	4	256	224	
mercs			Mercs (World 900302)	1990	Shooter / Walking	3	2	3	2	joy8way	59.61	R	V			384	224	
mercsj		mercs	Senjou no Ookami II (Japan 900302)	1990	Shooter / Walking	3	2	3	2	joy8way	59.61	R	V			384	224	
mercsu		mercs	Mercs (USA 900608)	1990	Shooter / Walking	3	2	3	2	joy8way	59.61	R	V			384	224	
mercsua	mercs	mercs	Mercs (USA 900608)	1990	Shooter / Walking			3	2		59.61	R	V			384	224	
mercsur1	mercs		Mercs (USA 900302)	1990	Shooter / Walking	3	2	3		joy8way	59.610000	R	V	3	4	384	224	
merlinmm			Merlins Money Maze	1986	Maze / Escape	4	2	1		joy4way	60	R	V			256	224	
mermaid			Mermaid	1982	Sports / Misc.	2	1	2	1	joy8way	60	R	H			256	224	
metafox			Meta Fox	1989	Shooter / Flying Vertical	2	2	2	2	joy8way	60	R	V			384	224	
metalb			Metal Black (World)	1991	Shooter / Flying Horizontal	2	3	2	3	joy8way	60	R	H			320	224	
metalbj		metalb	Metal Black (Japan)	1991	Shooter / Flying Horizontal	2	3	2	3	joy8way	60	R	H			320	224	
metalmx			Metal Maniax (prototype)	1994		4	3	1	3	joy8way	60	R	H			512	384	
metamrph			Metamorphic Force (ver EAA)	1993	Fighter / 2.5D	2	3	4	3	joy8way	59.185606	R	H			288	224	
metamrpha	metamrph		Metamorphic Force (ver AAA)	1993	Fighter / 2.5D			4				R	H	4	3	288	224	
metamrphe	metamrph		Metamorphic Force (ver EAA - alternate)	1993	Fighter / 2.5D			4				R	H	4	3	288	224	
metamrphj		metamrph	Metamorphic Force (ver JAA)	1993	Fighter / 2.5D	2	3	4	3	joy8way	59.185606	R	H			288	224	
metamrphu		metamrph	Metamorphic Force (ver UAA)	1993	Fighter / 2.5D	2	3	4	3	joy8way	59.185606	R	H			288	224	
metamrpj	metamrph		Metamorphic Force (ver JAA)	1993	Fighter / 2.5D			4			60	R	H	4	3	288	224	
meteor		spcforce	Meteoroids	1981	Shooter / Field	2	2	1	2	joy2way	60	R	V			256	224	
meteorho			Meteor	1980		3	5	1		pedal	60.000000	V	H					
meteorts			Meteorites	1979		3	5	1		pedal	60.000000	V	H					
metlclsh			Metal Clash (Japan)	1985	Fighter / Misc.	2	2	2	2	joy8way	58	R	H			256	232	
metlfrzr			Metal Freezer (Japan)	1989	Shooter / Flying Vertical			2				R	V	3	4	256	224	
metlhawk			Metal Hawk (Rev C)	1988	Shooter / Flying	2	2	2	2	stick	60.606061	R	V			288	224	
metlhawkj		metlhawk	Metal Hawk (Japan)	1988		2	2	2		stick	60.606061	R	V			288	224	
metlsavr			Metal Saver	1994	Platform / Run Jump	2	3	2	3	joy8way	60	R	H			320	240	
metmqstr			Metamoqester (International)	1995	Fighter / Versus Co-op	2	4	2	4	joy8way	57.550645	R	H			384	240	
metrocra	metrocrs		Metro-Cross (set 2)	1985	Platform / Run Jump Scrolling			2			60.60606	R	H	4	3	288	224	
metrocrs			Metro-Cross (set 1)	1985	Platform / Run, Jump &amp; Scrolling	2	1	2	1	joy8way	60.60606	R	H			288	224	
metrocrsa		metrocrs	Metro-Cross (set 2)	1985	Platform / Run, Jump &amp; Scrolling	2	1	2	1	joy8way	60.60606	R	H			288	224	
mexico86		kicknrun	Mexico 86 (bootleg of Kick and Run) (set 1)	1986	Sports / Soccer	4	2	4	2	joy8way	60	R	H			256	224	
mf_achas		maxaflex	Astro Chase (Max-A-Flex)	1982		1	2	4	2	keyboard	59.923329	R	H			336	225	
mf_bdash		maxaflex	Boulder Dash (Max-A-Flex)	1984		1	2	4	2	keyboard	59.923329	R	H			336	225	
mf_brist		maxaflex	Bristles (Max-A-Flex)	1983		1	2	4	2	keyboard	59.923329	R	H			336	225	
mf_flip		maxaflex	Flip & Flop (Max-A-Flex)	1983		1	2	4	2	keyboard	59.923329	R	H			336	225	
mfightc		kviper	Mahjong Fight Club (ver JAD)	2002		1	9	0		trackball	60	R	H			800	600	
mfightcc		mfightc	Mahjong Fight Club (ver JAC)	2002		1	9	0		trackball	60	R	H			800	600	
mfish_11		mfish_3	Multi Fish (031124)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfish_12		mfish_3	Multi Fish (040308)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfish_12a		mfish_3	Multi Fish (040308, banking address hack)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfish_13			Multi Fish (040316)	2002		8	1	1		lightgun	60.000000	R	H			640	480	
mfish_3			Multi Fish (021124)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfish_3a		mfish_3	Multi Fish (021124, banking address hack)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfish_6		mfish_3	Multi Fish (030124)	2002		8	1	1	10	lightgun	60	R	H			640	480	
mfjump		tps	Monster Farm Jump (JAPAN)	2001		4	3	4	3	joy8way	60	R	H			640	480	
mfunclub			Mahjong Fun Club - Idol Saizensen (Japan)	1989	Tabletop / Mahjong	1	2	1		joy2way	60	R	H			352	240	
mgakuen			Mahjong Gakuen	1988	Tabletop / Mahjong	1	9	2		trackball	60	R	H			384	240	
mgakuen2			Mahjong Gakuen 2 Gakuen-chou no Fukushuu	1989	Tabletop / Mahjong	1	9	2		trackball	60	R	H			384	240	
mgcldate		mgcldtex	Magical Date / Magical Date - dokidoki kokuhaku daisakusen (Ver 2.02J)	1996	Multiplay / Mini-Games	4	3	4	3	joy8way	60	R	H			640	480	
mgcldtea	mgcldate		Magical Date (JAPAN) set 2	1996	Not Classified						60	R	H	4	3	640	480	
mgcldtex		taitofx1	Magical Date EX / Magical Date - sotsugyou kokuhaku daisakusen (Ver 2.01J)	1997		4	3	4	3	joy8way	60	R	H			640	480	
mgcrystj	mgcrystl		Magical Crystals (Japan, 92/01/13)	1991	Maze / Shooter Large			2			60	R	H	4	3	256	224	
mgcrystl			Magical Crystals (World, 92/01/10)	1991	Maze / Shooter Large	2	2	2	2	joy8way	60	R	H			256	224	
mgcrystlj		mgcrystl	Magical Crystals (Japan, 92/01/13)	1991	Maze / Shooter Large	2	2	2	2	joy8way	60	R	H			256	224	
mgcrystlo		mgcrystl	Magical Crystals (World, 91/12/10)	1991	Maze / Shooter Large	2	2	2	2	joy8way	60	R	H			256	224	
mgcs			Mahjong Man Guan Cai Shen (V103CS)	1998		1	3	1		joy8way	60	R	H			512	240	
mgdh			Mahjong Man Guan Da Heng (Taiwan, V123T1)	1997		1	3	1	3	joy8way	60	R	H			512	240	
mgfx			Man Guan Fu Xing	2000		3	5	0		joy8way	60	R	H			512	256	
mgion			Gionbana [BET] (Japan 890207)	1989		1	2	2		joy4way	60	R	H			512	240	
m_gmball			Gamball	198?		4	7	1		lightgun								
mgmen89			Mahjong G-MEN'89 (Japan 890425)	1989	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			512	240	
mgnumber		cd32	Magic Number	1995		1	5	1	5	joy8way	50	R	H			703	272	
mgolf			Atari Mini Golf (prototype)	1978		2	2	1	2	dial	60	R	V			256	224	
mgprem11		cd32	Magic Premium (v1.1)	1996		1	10	1	10	joy2way	50	R	H			703	272	
mhavoc			Major Havoc (rev 3)	1983	Shooter / Misc.	2	2	2		dial	50	V	H	4	3		0	
mhavoc2	mhavoc		Major Havoc (rev 2)	1983	Shooter / Misc.	2	2	2		dial	50	V	H	4	3		0	
mhavocp	mhavoc		Major Havoc (prototype)	1983	Shooter / Misc.	2	2	2		dial	50	V	H	4	3		0	
mhavocrv	mhavoc		Major Havoc - Return to Vax	2006	Shooter / Misc.	2	2	2		dial	50	V	H	4	3		0	
mhgaiden			Mahjong Hourouki Gaiden (Japan)	1987	Tabletop / Mahjong	1	10	1		dial	59	R	H			432	224	
mhhonban			Mahjong Housoukyoku Honbanchuu (Japan)	199?		2	2	2		joy4way	60	R	H			640	240	
m_honmon			Honey Money	199?		4	7	0		lightgun	60	R	H			320	224	
mia			M.I.A. - Missing in Action (version T)	1989	Platform / Fighter Scrolling	2	3	2	3	joy8way	60	R	H			304	224	
mia2		mia	M.I.A. - Missing in Action (version S)	1989	Platform / Fighter Scrolling	2	3	2	3	joy8way	60	R	H			304	224	
miaj		mia	M.I.A. - Missing in Action (version R) (Japan)	1989	Platform / Fighter Scrolling	2	3	2	3	joy8way	60.606061	R	H			304	224	
micrombc		stvbios	Microman Battle Charge (J 990326 V1.000)	1999		2	6	2	6	joy8way	59.828244	R	H			320	224	
midnrun			Midnight Run (Euro v1.11)	1995		1	6	1	4	pedal	60	R	H			512	384	
midres			Midnight Resistance (World)	1989	Platform / Shooter Scrolling	2	3	2	3	joy8way	57.41	R	H			256	240	
midresb		midres	Midnight Resistance (bootleg with 68705)	1989		2	5	2	5	joy8way	57.41	R	H			256	240	
midresj		midres	Midnight Resistance (Japan)	1989	Platform / Shooter Scrolling	2	3	2	3	joy8way	57.41	R	H			256	240	
midresu		midres	Midnight Resistance (US)	1989	Platform / Shooter Scrolling	2	3	2	3	joy8way	57.41	R	H			256	240	
miexchng		neogeo	Money Puzzle Exchanger / Money Idol Exchanger	1997	Puzzle / Toss	2	4	2	4	joy8way	59.185606	R	H			320	224	
mightguy			Mighty Guy	1986	Fighter / Vertical	2	2	2	2	joy8way	60	R	V			256	224	
mightybj			Vs. Mighty Bomb Jack (Japan)	1986	Platform / Run Jump Scrolling	2	2	2	2	joy8way	60	R	H			256	240	
mikie			Mikie	1984	Maze / Fighter	2	2	2	2	joy4way	60.59	R	V			256	224	
mikiehs		mikie	Mikie (High School Graffiti)	1984	Maze / Fighter	2	2	2	2	joy4way	60.59	R	V			256	224	
mikiej		mikie	Shinnyuushain Tooru-kun	1984	Maze / Fighter	2	2	2	2	joy4way	60.59	R	V			256	224	
mil4000			Millennium Nuovo 4000 (Version 2.0)	2000		2	5	1		joy8way	60	R	H			320	240	
mil4000a		mil4000	Millennium Nuovo 4000 (Version 1.8)	2000		2	5	1		joy8way	60	R	H			320	240	
mil4000b		mil4000	Millennium Nuovo 4000 (Version 1.5)	2000		2	5	1		joy8way	60	R	H			320	240	
mil4000c		mil4000	Millennium Nuovo 4000 (Version 1.6)	2000		2	5	1		joy8way	60	R	H			320	240	
millipdd		milliped	Millipede Dux (hack)	1982		2	1	2	1	trackball	60	R	V			256	240	
milliped			Millipede	1982	Shooter / Gallery	2	1	2	1	trackball	60	R	V			256	240	
millpac		centiped	Millpac (bootleg of Centipede)	1980	Shooter / Gallery	2	1	2	1	trackball	60	R	V			256	240	
millsun			Millennium Sun	200?		1	8	1		joy8way	60	R	H			512	256	
mimonkey			Mighty Monkey	1982	Shooter / Flying Horizontal	2	2	2	2	joy8way	60.606061	R	V			256	224	
mimonsco		mimonkey	Mighty Monkey (bootleg on Super Cobra hardware)	1982	Shooter / Flying Horizontal	2	2	2	2	joy8way	60.606061	R	V			256	224	
mimonscr		mimonkey	Mighty Monkey (bootleg on Scramble hardware)	1982	Shooter / Flying Horizontal	2	2	2	2	joy8way	60.606061	R	V			256	224	
mimonscra	mimonkey		Mighty Monkey (Kaina Games, bootleg on Scramble hardware)	1982	Shooter / Flying Horizontal			2				R	V	3	4	256	224	
minasan		neogeo	Minasan no Okagesamadesu! Dai Sugoroku Taikai (MOM-001 ~ MOH-001)	1990	Tabletop / Mahjong	2	4	1	4	joy8way	59.185606	R	H			320	224	
minefld			Minefield	1983	Shooter / Driving Horizontal	2	1	1	1	doublejoy8way	60.606061	R	V			256	224	
mineswpr			Minesweeper	1977	Maze / Surround	1	1	2		joy4way	60	R	H			256	224	
mineswpr4		mineswpr	Minesweeper (4-Player)	1977		1	1	4		joy4way	60	R	H			256	224	
minferno			Inferno (Meadows)	1978	Shooter / 3rd Person	1	1	2	1	joy8way	60	R	H			256	184	
miniboy7			Mini Boy 7	1983		2	4	0		joy8way	60	R	H			296	296	
miniboy7a			Mini Boy 7 (set 2)	1983		2	4	0>		joy8way	60.000000	R	H			296	296	
minigol2	minigolf		Mini Golf (set 2)	1985	Sports / Golf			1			60	R	H	4	3	256	240	
minigolf			Mini Golf (11/25/85)	1985	Sports / Golf	2	1	1	1	trackball	59.185606	R	H			256	240	
minigolf2		minigolf	Mini Golf (set 2)	1985		2	1	1		trackball	59.185606	R	H			256	240	
minivadr			Mini Vaders	1990	Shooter / Gallery	1	1	1	1	joy2way	60	R	H			256	224	
mirage			Mirage Youjuu Mahjongden (Japan)	1994		2	2	1		lightgun	58	R	H			320	240	
mirax			Mirax (set 1)	1985	Shooter / Flying (chase view)	2	1	2	1	joy8way	60	R	V			256	240	
miraxa		mirax	Mirax (set 2)	1985	Shooter / Flying (chase view)	2	1	2	1	joy8way	60	R	V			256	240	
mirderby			Miracle Derby - Ascot	1988		1	10	0		dial	59	R	H			432	224	
mirninja			Mirai Ninja (Japan)	1988	Platform / Shooter Scrolling	2	3	2	3	joy8way	60.606061	R	H			288	224	
misncrft			Mission Craft (version 2.4)	2000		2	4	2	4	joy8way	60	R	V			320	240	
missb2			Miss Bubble II	1996	Platform / Run Jump	2	2	2	2	joy2way	60	R	H			256	224	
missile			Missile Command (rev 3)	1980	Shooter / Command	3	3	2	3	trackball	61.035156	R	H			256	231	
missile2		missile	Missile Command (rev 2)	1980	Shooter / Command	3	3	2	3	trackball	61.035156	R	H			256	231	
missmw96		missw96	Miss Mister World '96 (Nude)	1996	Puzzle / Outline	2	1	2	1	joy8way	60	R	H			256	224	
missw96			Miss World '96 (Nude) (C-3000A PCB, set 1)	1996	Puzzle / Outline	2	1	2	1	joy8way	60	R	H			256	224	
missw96a	missw96		Miss World '96 (Nude) (C-3000A PCB, set 2)	1996	Puzzle / Outline			2				R	H	4	3	256	224	
missw96b	missw96		Miss World '96 (Nude) (C-3000A PCB, set 3)	1996	Puzzle / Outline			2				R	H	4	3	256	224	
missw96c	missw96		Miss World '96 (Nude) (C-3000B PCB)	1996	Puzzle / Outline			2				R	H	4	3	256	224	
mizubaku		liquidk	Mizubaku Daibouken (Japan)	1990	Platform / Fighter Scrolling	2	2	2	2	joy8way	60	R	H			320	224	
mj2		chihiro	Sega Network Taisen Mahjong MJ 2 (Rev C) [GDX-0006C]	2005		4	6	0		joy8way	60	R	H			640	480	
mj3		chihiro	Sega Network Taisen Mahjong MJ 3 (Rev D) [GDX-0017D]	2005		4	6	0		joy8way	60	R	H			640	480	
mj4simai			Wakakusamonogatari Mahjong Yonshimai (Japan)	1996	Tabletop / Mahjong	2	3	2		joy8way	60	R	H			384	240	
mjanbari		janbari	Medal Mahjong Janjan Baribari [BET] (Japan)	1992	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			640	240	
mjangels			Mahjong Angels - Comic Theater Vol.2 (Japan)	1991	Tabletop / Mahjong	1	3	2		joy8way	60	R	H			336	239	
mjapinky			Almond Pinky [BET] (Japan)	1988		2	3	2		joy8way	60	R	H			256	240	
mjcamera			Mahjong Camera Kozou (set 1) (Japan 881109)	1988	Tabletop / Mahjong	2	5	2		joy8way	60	R	H			512	224	
mjcamerb			Mahjong Camera Kozou (set 2) (Japan 881109)	1989		2	2	2		joy4way	60	R	H			512	224	
mjchuuka			Mahjong Chuukanejyo (China)	1998		2	2	2		joy8way	60	R	H			336	240	
mjclinic			Mahjong Clinic (Japan, set 1)	1988	Tabletop / Mahjong	1	10	1		dial	59	R	H			432	224	
mjclub			Mahjong Club [BET] (Japan)	1986?		2	3	2		joy8way	60	R	H			256	240	
mjcomv1			Mahjong Comic Gekijou Vol.1 (Japan)	1991		1	3	2		joy8way	60	R	H			336	239	
mjdchuka			Mahjong The Dai Chuuka Ken (China, v. D111)	1995		2	1	2		joy8way	60	R	H			336	240	
mjdejav2		mjdejavu	Mahjong Shinkirou Deja Vu 2 (Japan)	1989		2	3	2		joy8way	60	R	H			256	240	
mjdejavu			Mahjong Shinkirou Deja Vu (Japan)	1989		2	3	2		joy8way	60	R	H			256	240	
mjderngr			Mahjong Derringer (Japan)	1989	Tabletop / Mahjong	2	3	2		joy8way	60	R	H			256	240	
mjdialq2			Mahjong Dial Q2 (Japan)	1991	Tabletop / Mahjong	1	3	2		joy8way	60	R	H			256	240	
mjdiplob			Mahjong Diplomat [BET] (Japan)	1987	Tabletop / Mahjong	2	3	2		joy8way	60	R	H			256	240	
mjegolf			Mahjong Erotica Golf (Japan)	1994	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			640	240	
mjelct3		mjelctrn	Mahjong Electron Base (parts 2 & 3, Japan)	1990		2	1	2		paddle	60	R	H			508	240	
mjelct3a		mjelctrn	Mahjong Electron Base (parts 2 & 3, alt., Japan)	1990		2	1	2		paddle	60	R	H			508	240	
mjelctrb		mjelctrn	Mahjong Electron Base (parts 2 & 4, Japan, BOOTLEG)	1993		2	1	2		paddle	60	R	H			508	240	
mjelctrn			Mahjong Electron Base (parts 2 & 4, Japan)	1993		2	1	2		paddle	60	R	H			508	240	
mjflove			Mahjong Fantasic Love (Japan)	1996		2	1	2		joy8way	60	R	H			336	240	
mjfocus			Mahjong Focus (Japan 890313)	1989	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			512	240	
mjfocusm		mjfocus	Mahjong Focus [BET] (Japan 890510)	1989	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			512	224	
mjfriday			Mahjong Friday (Japan)	1989	Tabletop / Mahjong	1	3	2		joy8way	60	R	H			256	240	
mjgaiden			Mahjong Gaiden [BET] (Japan 870803)	1987		2	5	2		joy8way	60	R	H			512	224	
mjgottsu			Mahjong Gottsu ee-kanji (Japan)	1991	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			640	240	
mjgottub			Medal Mahjong Gottsu ee-kanji [BET] (Japan)	1991		1	2	2		joy4way	60	R	H			640	240	
mjgtaste			Mahjong G-Taste	2002	Tabletop / Mahjong	2	1	1	1	joy8way	60	R	H			320	224	
mjhokite			Mahjong Hourouki Okite (Japan)	1988	Tabletop / Mahjong	1	10	1		dial	59	R	H			432	224	
mjifb			Mahjong If...? [BET]	1990	Tabletop / Mahjong	2	3	2		joy8way	60	R	H			256	240	
mjifb2		mjifb	Mahjong If...? [BET](2921)	1990		2	3	2		joy8way	60	R	H			256	240	
mjifb3		mjifb	Mahjong If...? [BET](2931)	1990		2	3	2		joy8way	60	R	H			256	240	
mjikaga			Mahjong Ikaga Desu ka (Japan)	1991?	Tabletop / Mahjong	1	3	2		joy4way	59	R	H			432	224	
mjkinjas			Mahjong Kinjirareta Asobi (Japan)	1991	Tabletop / Mahjong	1	3	2		joy4way	59	R	H			432	224	
mjkjidai			Mahjong Kyou Jidai (Japan)	1986	Tabletop / Mahjong	1	4	2	4	vjoy2way	60	R	H			464	224	
mjkoiura			Mahjong Koi Uranai (Japan set 1)	1992	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			640	240	
mjkojink			Mahjong Kojinkyouju (Private Teacher) (Japan)	1989	Tabletop / Mahjong	1	3	2		joy4way	59	R	H			432	224	
mjlaman			Mahjong La Man (Japan)	1993	Tabletop / Mahjong	2	2	2		joy4way	60	R	H			640	240	
mjleague			Major League	1985	Sports / Baseball	2	5	2	5	trackball	60	R	V			320	224	
mjlstory			Mahjong Jikken Love Story (Japan)	1991	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			640	240	
mjmyornt			Mahjong The Mysterious Orient	1994		2	4	1		joy8way	60	R	H			336	240	
mjmyster			Mahjong The Mysterious World (set 1)	1994		2	4	1		joy8way	60	R	H			336	240	
mjmyuniv			Mahjong The Mysterious Universe	1994		2	4	1		joy8way	60	R	H			336	240	
mjmywrld		mjmyster	Mahjong The Mysterious World (set 2)	1994		2	4	1		joy8way	60	R	H			336	240	
mjnanpaa		mjnanpas	Mahjong Nanpa Story (Japan 890712)	1989	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			512	240	
mjnanpas			Mahjong Nanpa Story (Japan 890713)	1989	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			512	240	
mjnanpau		mjnanpas	Mahjong Nanpa Story (Ura) (Japan 890805)	1989	Tabletop / Mahjong	1	2	2		joy4way	60	R	H			512	240	
mjnatsu			Mahjong Natsu Monogatari (Japan)	1989	Tabletop / Mahjong	1	2	1		joy2way	60	R	H			352	240	
mjnquesb	mjnquest		Mahjong Quest (No Nudity)	1990	Tabletop / Mahjong			1			60	R	H	4	3	320	224	
mjnquest			Mahjong Quest (Japan)	1990	Tabletop / Mahjong	2	3	1		joy8way	60	R	H			320	224	
mjnquestb		mjnquest	Mahjong Quest (No Nudity)	1990	Tabletop / Mahjong	2	3	1		joy8way	60	R	H			320	224	
